year,site,nest,species,exp,type,laid,hatch,manip,ring,mate_ring,chick1,chick2,chick3,chick4,chick5,chick6,comments,field_sex_focal,field_sex_mate,code,nest.id,year.cr,year.mr,year.code,first.res,last.res,first.cap,last.cap,first.cap.r,last.cap.r,laying_date,found_date,end_date,fate,latitude,longitude,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,hatching_date.r,first.bf.adult,last.bf.adult,adult.not.seen.bf,times.adult.not.seen,total.brood.res,last.bf.adult.before.desertion,datenot.seen.after.desertion,first.bf,last.bf,chicks.alive.last,chicks.not.seen.bf,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,layingdate,check.estld,first.res.bs,last.res.bs,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2006,C,7,SP,U,U,508,602,NA,CA2221,CA002,CA053,NA,NA,NA,NA,NA,NA,M,F,PX.MX|PX.PX,2006-C-7,2006,2006,2006-PX.MX|PX.PX,NA,NA,22-05-06,24-05-06,22-05-06,24-05-06,508,512,602,HATCH,23.9602,-106.9178667,1,3,08-05-06,12-05-06,02-06-06,02-06-06,605,628,NA,0,11,NA,NA,602,628,628,NA,05-06-06,28-06-06,NA,NA,NA,02-06-06,28-06-06,28-06-06,NA,02-06-06,NA,17.1,6,NA,NA,NA,NA,NA,NA,NA,NA,17.1,02-06-06,-1.640776699,02-06-06,09-05-06,08-05-06,1.640776699,NA,NA,22-05-06,28-06-06,M,F
2006,C,8,SP,U,U,507,608,NA,CA029,CA015,CA094,NA,NA,NA,NA,NA,NA,M,F,RX.MX|OX.OX,2006-C-8,2006,2006,2006-RX.MX|OX.OX,14-06-06,14-06-06,30-05-06,23-06-06,30-05-06,23-06-06,507,513,608,HATCH,23.95988333,-106.9169,1,3,07-05-06,13-05-06,08-06-06,08-06-06,608,612,NA,0,5,NA,NA,608,612,610,612,08-06-06,12-06-06,NA,NA,NA,08-06-06,12-06-06,10-06-06,12-06-06,08-06-06,NA,18,6.3,NA,NA,NA,NA,NA,NA,NA,NA,18,08-06-06,1.27184466,08-06-06,12-05-06,07-05-06,5.72815534,14-06-06,14-06-06,30-05-06,23-06-06,M,F
2006,C,9,SP,U,U,510,NA,NA,CA030,CA012,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|GX.OX,2006-C-9,2006,2006,2006-RX.MX|GX.OX,NA,NA,30-05-06,04-07-06,30-05-06,04-07-06,510,513,613,UNHATCH,23.95881667,-106.9167667,0,3,10-05-06,13-05-06,13-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-05-06,NA,NA,NA,30-05-06,04-07-06,M,F
2006,C,10,SP,U,U,518,612,NA,CA013,CA034,CA218,NA,NA,NA,NA,NA,NA,M,F,RX.MX|LX.LX,2006-C-10,2006,2006,2006-RX.MX|LX.LX,NA,NA,27-05-06,27-05-06,27-05-06,27-05-06,518,513,612,HATCH,23.95923333,-106.9158167,1,3,18-05-06,13-05-06,12-06-06,12-06-06,614,629,NA,0,9,NA,NA,612,629,629,NA,14-06-06,29-06-06,NA,NA,NA,12-06-06,29-06-06,29-06-06,NA,12-06-06,NA,18.6,6,NA,NA,NA,NA,NA,NA,NA,NA,18.6,12-06-06,3.213592233,12-06-06,14-05-06,18-05-06,-3.213592233,NA,NA,27-05-06,29-06-06,M,F
2006,C,11,SP,U,U,513,NA,NA,802109716,CA003,NA,NA,NA,NA,NA,NA,NA,M,F,NA,2006-C-11,NA,2006,2006-NA,NA,NA,24-05-06,24-05-06,24-05-06,24-05-06,513,514,527,PRED,23.96131667,-106.9137667,NA,2,13-05-06,14-05-06,27-05-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-05-06,NA,NA,NA,24-05-06,24-05-06,M,F
2006,C,12,SP,U,U,514,608,NA,CA054,CA010,CA095,NA,NA,NA,NA,NA,NA,M,F,WX.MX|LX.WX,2006-C-12,2006,2006,2006-WX.MX|LX.WX,NA,NA,02-06-06,02-06-06,02-06-06,02-06-06,514,516,608,HATCH,23.96116667,-106.9188833,1,3,14-05-06,16-05-06,08-06-06,08-06-06,608,612,NA,0,5,NA,NA,608,612,612,NA,08-06-06,12-06-06,NA,NA,NA,08-06-06,12-06-06,12-06-06,NA,08-06-06,NA,17.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,17.8,08-06-06,0.624595469,08-06-06,13-05-06,14-05-06,-0.624595469,NA,NA,02-06-06,12-06-06,M,F
2006,C,13,SP,U,U,522,616,NA,CA008,CA036,CA167,CA174,CA175,NA,NA,NA,NA,M,F,RX.MX|WX.OX,2006-C-13,2006,2006,2006-RX.MX|WX.OX,NA,NA,26-05-06,26-05-06,26-05-06,26-05-06,522,520,616,HATCH,23.95683333,-106.91695,3,3,22-05-06,20-05-06,16-06-06,16-06-06,618,620,NA,0,2,NA,NA,616,620,620,NA,18-06-06,20-06-06,NA,NA,NA,16-06-06,20-06-06,20-06-06,NA,16-06-06,NA,17.5,5.8,17-06-06,NA,17.6,5.9,17-06-06,NA,17.5,6.1,17.6,17-06-06,-0.022653722,17-06-06,23-05-06,22-05-06,1.022653722,NA,NA,26-05-06,20-06-06,no mol_sex,F
2006,C,15,SP,U,U,515,NA,NA,802109768,CA1526,NA,NA,NA,NA,NA,NA,"female was CA1528, but in captures it is CA1526 and in BirdRef as well (CCI 2016)",M,F,WX.SX|LX.YM,2006-C-15,2006,2006,2006-WX.SX|LX.YM,NA,NA,03-06-06,03-06-06,03-06-06,03-06-06,515,523,618,UNHATCH,23.96108333,-106.91475,0,2,15-05-06,23-05-06,18-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-05-06,NA,NA,NA,03-06-06,03-06-06,NA,F
2006,C,16,SP,U,U,521,615,NA,CA114,CA047,CA157,CA163,CA164,NA,NA,NA,NA,M,F,YX.MX|LX.WX,2006-C-16,2006,2006,2006-YX.MX|LX.WX,01-07-06,01-07-06,05-06-06,05-06-06,05-06-06,05-06-06,521,523,615,HATCH,23.96201667,-106.9146,3,3,21-05-06,23-05-06,15-06-06,15-06-06,615,619,NA,0,5,NA,NA,615,619,619,NA,15-06-06,19-06-06,NA,NA,NA,15-06-06,19-06-06,19-06-06,NA,15-06-06,NA,17.4,5.9,15-06-06,NA,16.4,5.8,15-06-06,NA,17,6.1,17.4,15-06-06,-0.669902913,15-06-06,21-05-06,21-05-06,0.669902913,01-07-06,01-07-06,05-06-06,01-07-06,M,F
2006,C,17,SP,U,U,603,NA,NA,CA220,CA219,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|RX.BX,2006-C-17,2006,2006,2006-RX.MX|RX.BX,NA,NA,06-05-06,12-06-06,06-05-06,12-06-06,603,602,622,PRED,23.96238333,-106.9146,NA,3,03-06-06,02-06-06,22-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-06-06,NA,NA,NA,06-05-06,12-06-06,M,NA
2006,C,19,SP,U,U,607,NA,NA,CA165,CA152,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|RX.YX,2006-C-19,2006,2006,2006-WX.MX|RX.YX,NA,NA,15-06-06,09-07-06,15-06-06,09-07-06,607,610,620,PRED,23.96015,-106.9168667,NA,3,07-06-06,10-06-06,20-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-06-06,NA,NA,NA,15-06-06,09-07-06,no mol_sex,F
2006,C,20,SP,U,U,608,703,NA,CA107,CA137,CA302,CA304,NA,NA,NA,NA,NA,M,F,YX.MX|OX.WX,2006-C-20,2006,2006,2006-YX.MX|OX.WX,NA,NA,27-05-06,12-06-06,27-05-06,12-06-06,608,611,703,HATCH,23.96118333,-106.9167167,2,3,08-06-06,11-06-06,03-07-06,03-07-06,703,705,NA,0,3,NA,NA,703,705,705,NA,03-07-06,05-07-06,NA,NA,NA,03-07-06,05-07-06,05-07-06,NA,03-07-06,NA,16.1,6.6,03-07-06,NA,17,6.3,NA,NA,NA,NA,17,03-07-06,-1.964401294,03-07-06,09-06-06,08-06-06,1.964401294,NA,NA,27-05-06,05-07-06,M,F
2006,C,21,SP,U,U,618,NA,NA,CA231,CA002,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|BX.LX,2006-C-21,2006,2006,2006-WX.MX|BX.LX,NA,NA,23-06-06,23-06-06,23-06-06,23-06-06,618,614,630,ABAN,23.95975,-106.9153333,NA,3,18-06-06,14-06-06,30-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-06-06,NA,NA,NA,23-06-06,23-06-06,M,F
2006,C,22,SP,U,U,620,NA,NA,CA233,CA262,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|BX.GX,2006-C-22,2006,2006,2006-WX.MX|BX.GX,NA,NA,23-06-06,23-06-06,23-06-06,23-06-06,620,616,710,UNKNOWN,23.95725,-106.91655,NA,3,20-06-06,16-06-06,10-07-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-06-06,NA,NA,NA,23-06-06,23-06-06,M,F
2006,C,24,SP,U,U,621,NA,NA,CA280,CA082,NA,NA,NA,NA,NA,NA,NA,M,F,YX.MX|GX.BX,2006-C-24,2006,2006,2006-YX.MX|GX.BX,NA,NA,02-07-06,02-07-06,02-07-06,02-07-06,621,622,NA,UNKNOWN,23.95956667,-106.9151833,NA,3,21-06-06,22-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-06-06,NA,NA,NA,02-07-06,02-07-06,M,f
2006,C,25,SP,U,U,619,NA,NA,CA301,CA266,NA,NA,NA,NA,NA,NA,NA,M,F,YX.MX|YX.BX,2006-C-25,2006,2006,2006-YX.MX|YX.BX,NA,NA,02-07-06,02-07-06,02-07-06,02-07-06,619,622,703,ABAN,23.95953333,-106.9151,NA,3,19-06-06,22-06-06,03-07-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-06-06,NA,NA,NA,02-07-06,02-07-06,F,F
2006,C,27,SP,U,U,615,NA,NA,CA235,802109771,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|BX.RX,2006-C-27,2006,2006,2006-WX.MX|BX.RX,NA,NA,23-06-06,23-06-06,23-06-06,23-06-06,615,623,NA,UNKNOWN,23.9601,-106.9145167,NA,3,15-06-06,23-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-06-06,NA,NA,NA,23-06-06,23-06-06,M,NA
2006,C,28,SP,U,U,620,NA,NA,CA029,CA1579,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|OX.OX,2006-C-28,2006,2006,2006-RX.MX|OX.OX,14-06-06,14-06-06,30-05-06,23-06-06,30-05-06,23-06-06,620,623,NA,UNKNOWN,23.95978333,-106.9163333,NA,3,20-06-06,23-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-06-06,NA,14-06-06,14-06-06,30-05-06,23-06-06,M,F
2006,C,30,SP,U,U,612,707,NA,802109780,CA310,CA313,CA315,CA321,NA,NA,NA,NA,M,F,WX.BX|RX.sM,2006-C-30,2006,2006,2006-WX.BX|RX.sM,NA,NA,03-07-06,03-07-06,03-07-06,03-07-06,612,623,707,HATCH,23.95935,-106.9176,3,3,12-06-06,23-06-06,07-07-06,07-07-06,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-07-06,NA,15.6,5.8,07-07-06,NA,16.7,6.2,07-07-06,NA,16.5,6.1,16.7,07-07-06,-2.935275081,07-07-06,14-06-06,12-06-06,2.935275081,NA,NA,03-07-06,03-07-06,NA,F
2006,C,31,SP,U,U,613,NA,NA,802109714,CA234,NA,NA,NA,NA,NA,NA,NA,M,F,BX.WX|SX.LM,2006-C-31,2006,2006,2006-BX.WX|SX.LM,NA,NA,07-05-06,06-07-06,07-05-06,06-07-06,613,623,NA,UNKNOWN,23.95908333,-106.9181,NA,3,13-06-06,23-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-06-06,NA,NA,NA,07-05-06,06-07-06,NA,F
2006,C,32,SP,U,U,620,NA,NA,CA030,CA012,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|GX.OX,2006-C-32,2006,2006,2006-RX.MX|GX.OX,NA,NA,30-05-06,04-07-06,30-05-06,04-07-06,620,623,NA,UNKNOWN,23.95838333,-106.9168833,NA,2,20-06-06,23-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-06-06,NA,NA,NA,30-05-06,04-07-06,M,F
2006,C,33,SP,U,U,618,NA,NA,CA253,CA015,NA,NA,NA,NA,NA,NA,NA,M,F,YX.MX|BX.YX,2006-C-33,2006,2006,2006-YX.MX|BX.YX,NA,NA,27-06-06,27-06-06,27-06-06,27-06-06,618,626,NA,UNKNOWN,23.96041667,-106.9136833,NA,3,18-06-06,26-06-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-06-06,NA,NA,NA,27-06-06,27-06-06,M,F
2006,C,37,SP,U,U,701,NA,NA,CA026,NA,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|GX.LX,2006-C-37,2006,2006,2006-RX.MX|GX.LX,NA,NA,29-05-06,09-07-06,29-05-06,09-07-06,701,709,NA,UNKNOWN,23.9601,-106.9157833,NA,3,01-07-06,09-07-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-07-06,NA,NA,NA,29-05-06,09-07-06,M,NA
2006,C,38,SP,U,U,628,NA,NA,BX.WX|BX.OX,NA,NA,NA,NA,NA,NA,NA,NA,M,F,BX.WX|BX.OX,2006-C-38,2006,NA,2006-BX.WX|BX.OX,NA,NA,NA,NA,NA,NA,628,709,NA,UNKNOWN,23.96031667,-106.9159333,NA,3,28-06-06,09-07-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28-06-06,NA,NA,NA,NA,NA,NA,NA
2006,C,39,SP,U,U,704,NA,NA,CA165,CA152,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|RX.YX,2006-C-39,2006,2006,2006-WX.MX|RX.YX,NA,NA,15-06-06,09-07-06,15-06-06,09-07-06,704,709,NA,UNKNOWN,23.9605,-106.9162,NA,2,04-07-06,09-07-06,NA,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-07-06,NA,NA,NA,15-06-06,09-07-06,no mol_sex,F
2006,C,105,SP,U,U,502,527,NA,802122906,CA219,CA105,CA106,CA111,NA,NA,NA,NA,M,F,YX.MX|YX.WX,2006-C-105,2006,2006,2006-YX.MX|YX.WX,NA,NA,09-05-06,09-05-06,09-05-06,09-05-06,502,505,527,HATCH,23.9608,-106.9171833,3,3,02-05-06,05-05-06,27-05-06,27-05-06,530,629,NA,0,14,NA,NA,527,629,629,NA,30-05-06,29-06-06,NA,NA,NA,27-05-06,29-06-06,29-06-06,NA,27-05-06,NA,18.4,6.4,27-05-06,NA,17.5,6.3,28-05-06,NA,16.9,5,18.4,27-05-06,2.566343042,27-05-06,29-04-06,02-05-06,-2.566343042,NA,NA,09-05-06,29-06-06,M,NA
2006,C,107,SP,U,U,506,601,NA,YX.BX|BX.RX,RX.WX|RX.GX,CA038,CA041,NA,NA,NA,NA,NA,M,F,YX.BX|BX.RX,2006-C-107,2006,NA,2006-YX.BX|BX.RX,NA,NA,20-05-06,20-05-06,20-05-06,20-05-06,506,514,601,HATCH,23.96228333,-106.9135,2,3,06-05-06,14-05-06,01-06-06,01-06-06,604,627,NA,0,10,NA,NA,601,627,627,NA,04-06-06,27-06-06,NA,NA,NA,01-06-06,27-06-06,27-06-06,NA,01-06-06,NA,17.3,6.3,01-06-06,NA,17.7,6.1,NA,NA,NA,NA,17.7,01-06-06,0.300970874,01-06-06,06-05-06,06-05-06,0.699029126,NA,NA,20-05-06,27-06-06,M,NA
2006,C,110,SP,U,U,513,NA,NA,CA058,CA044,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|LX.RX,2006-C-110,2006,2006,2006-WX.MX|LX.RX,NA,NA,03-06-06,03-06-06,03-06-06,03-06-06,513,521,607,PRED,23.96126667,-106.9163333,NA,3,13-05-06,21-05-06,07-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-05-06,NA,NA,NA,03-06-06,03-06-06,M,F
2006,C,112,SP,U,U,520,614,NA,802109735,CA134,CA145,CA146,CA150,NA,NA,NA,NA,M,F,YX.RX|WX.GM,2006-C-112,2006,2006,2006-YX.RX|WX.GM,NA,NA,07-06-06,07-06-06,07-06-06,07-06-06,520,524,614,HATCH,23.9601,-106.9134333,3,3,20-05-06,24-05-06,14-06-06,14-06-06,614,708,NA,0,12,NA,NA,614,708,629,708,14-06-06,08-07-06,NA,NA,NA,14-06-06,08-07-06,29-06-06,08-07-06,14-06-06,NA,17.1,5.9,14-06-06,NA,17.6,6,14-06-06,NA,15.8,5.6,17.6,14-06-06,-0.022653722,14-06-06,20-05-06,20-05-06,0.022653722,NA,NA,07-06-06,08-07-06,NA,F
2006,C,113,SP,U,U,605,630,NA,CA166,CA140,CA269,CA275,NA,NA,NA,NA,NA,M,F,WX.MX|RX.WX,2006-C-113,2006,2006,2006-WX.MX|RX.WX,NA,NA,15-06-06,15-06-06,15-06-06,15-06-06,605,606,630,HATCH,23.95935,-106.9161833,2,3,05-06-06,06-06-06,30-06-06,30-06-06,630,630,NA,0,1,NA,NA,630,630,630,NA,30-06-06,30-06-06,NA,NA,NA,30-06-06,30-06-06,30-06-06,NA,30-06-06,NA,16.5,5.4,30-06-06,NA,17.3,5.3,NA,NA,NA,NA,17.3,30-06-06,-0.993527508,30-06-06,05-06-06,05-06-06,0.993527508,NA,NA,15-06-06,30-06-06,NA,F
2006,C,201,SP,U,U,608,NA,NA,CA139,CA014,NA,NA,NA,NA,NA,NA,NA,M,F,YX.MX|OX.YX,2006-C-201,2006,2006,2006-YX.MX|OX.YX,NA,NA,11-06-06,11-06-06,11-06-06,11-06-06,608,606,710,UNHATCH,23.96646667,-106.9179,0,3,08-06-06,06-06-06,10-07-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-06-06,NA,NA,NA,11-06-06,11-06-06,no mol_sex,F
2006,C,210,SP,U,U,601,626,NA,CA201,CA151,CA249,CA250,CA251,NA,NA,NA,NA,M,F,WX.MX|YX.WX,2006-C-210,2006,2006,2006-WX.MX|YX.WX,NA,NA,09-06-06,09-06-06,09-06-06,09-06-06,601,607,626,HATCH,23.96088333,-106.9133,3,3,01-06-06,07-06-06,26-06-06,26-06-06,626,709,NA,0,7,NA,NA,626,709,709,NA,26-06-06,09-07-06,NA,NA,NA,26-06-06,09-07-06,09-07-06,NA,26-06-06,NA,18,6.1,26-06-06,NA,18.6,6.2,26-06-06,NA,17.7,5.9,18.6,26-06-06,3.213592233,26-06-06,28-05-06,01-06-06,-3.213592233,NA,NA,09-06-06,09-07-06,M,F
2006,C,211,SP,U,U,531,625,NA,CA098,CA096,CA246,CA267,NA,NA,NA,NA,NA,M,F,WX.MX|YX.OX,2006-C-211,2006,2006,2006-WX.MX|YX.OX,NA,NA,08-06-06,08-06-06,08-06-06,08-06-06,531,607,625,HATCH,23.96183333,-106.9143,1,3,31-05-06,07-06-06,25-06-06,25-06-06,625,701,NA,0,4,NA,NA,625,701,701,NA,25-06-06,01-07-06,NA,NA,NA,25-06-06,01-07-06,01-07-06,NA,25-06-06,NA,17.5,5.9,29-06-06,NA,19.1,6.6,NA,NA,NA,NA,19.1,29-06-06,4.83171521,29-06-06,30-05-06,31-05-06,-0.83171521,NA,NA,08-06-06,01-07-06,M,f
2006,C,212,SP,U,U,606,NA,NA,CA153,CA158,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|WX.YX,2006-C-212,2006,2006,2006-WX.MX|WX.YX,NA,NA,14-06-06,14-06-06,14-06-06,14-06-06,606,607,616,PRED,23.96225,-106.915,NA,3,06-06-06,07-06-06,16-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06-06-06,NA,NA,NA,14-06-06,14-06-06,M,NA
2006,C,213,SP,U,U,525,619,NA,CA154,CA135,CA222,CA223,CA224,NA,NA,NA,NA,M,F,WX.MX|RX.LX,2006-C-213,2006,2006,2006-WX.MX|RX.LX,NA,NA,14-06-06,14-06-06,14-06-06,14-06-06,525,607,619,HATCH,23.95968333,-106.9132833,3,3,25-05-06,07-06-06,19-06-06,19-06-06,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-06-06,NA,17.3,5.6,21-06-06,NA,17.4,5.3,21-06-06,NA,17.9,5.7,17.9,21-06-06,0.948220065,21-06-06,26-05-06,25-05-06,1.051779935,NA,NA,14-06-06,14-06-06,M,F
2006,C,214,SP,U,U,530,NA,NA,CA156,CA202,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|WX.BX,2006-C-214,2006,2006,2006-RX.MX|WX.BX,NA,NA,09-05-06,14-06-06,09-05-06,14-06-06,530,607,619,UNKNOWN,23.9608,-106.9152833,NA,3,30-05-06,07-06-06,19-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-05-06,NA,NA,NA,09-05-06,14-06-06,M,NA
2006,D,118,SP,U,U,520,614,NA,CA109,CA122,CA160,CA161,CA162,NA,NA,NA,NA,M,F,YX.MX|RX.GX,2006-D-118,2006,2006,2006-YX.MX|RX.GX,NA,NA,27-05-06,27-05-06,27-05-06,27-05-06,520,526,614,HATCH,23.96551667,-106.9177,3,3,20-05-06,26-05-06,14-06-06,14-06-06,615,627,NA,0,6,NA,NA,615,627,621,627,15-06-06,27-06-06,NA,NA,NA,15-06-06,27-06-06,21-06-06,27-06-06,15-06-06,NA,19.4,5.7,15-06-06,NA,18.2,5.6,15-06-06,NA,18.6,5.4,19.4,15-06-06,5.802588997,15-06-06,15-05-06,20-05-06,-4.802588997,NA,NA,27-05-06,27-06-06,M,F
2006,D,114,SP,U,U,511,607,NA,CA079,CA066,CA217,NA,NA,NA,NA,NA,NA,M,F,WX.MX|OX.WX,2006-D-114,2006,2006,2006-WX.MX|OX.WX,NA,NA,05-06-06,05-06-06,05-06-06,05-06-06,511,524,607,HATCH,23.964,-106.91435,1+,3,11-05-06,24-05-06,07-06-06,07-06-06,610,613,NA,0,4,NA,NA,610,613,611,613,10-06-06,13-06-06,NA,NA,NA,10-06-06,13-06-06,11-06-06,13-06-06,11-06-06,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-05-06,NA,NA,NA,05-06-06,13-06-06,M,f
2006,D,23,SP,U,U,602,627,NA,CA2224,CA198,CA254,CA255,CA256,NA,NA,NA,NA,M,F,WX.BX|LX.YM,2006-D-23,2006,2006,2006-WX.BX|LX.YM,02-07-06,02-07-06,20-06-06,20-06-06,20-06-06,20-06-06,602,613,627,HATCH,23.96638333,-106.9169,3,3,02-06-06,13-06-06,27-06-06,27-06-06,628,629,NA,0,2,NA,NA,628,629,629,NA,28-06-06,29-06-06,NA,NA,NA,28-06-06,29-06-06,29-06-06,NA,28-06-06,NA,18.1,6.4,28-06-06,NA,17.5,6.6,28-06-06,NA,16.9,5.2,18.1,28-06-06,1.595469256,28-06-06,01-06-06,02-06-06,-0.595469256,02-07-06,02-07-06,20-06-06,02-07-06,M,F
