year,site,nest,species,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,captured_focalyear_focal,field_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2008,S,-52,KP,CA2666,CA2667,CA2668,CA2669,CA2670,M,yes,F,yes,NA,NA,MX.OX|WX.GX,2008-S--52,2008,2008,30-11-08,30-11-08,11-11-08,11-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-11-08,8,20.4,6,11-11-08,8.2,20.6,6,11-11-08,7.4,18.7,5.55,20.6,11-11-08,3.2,11-11-08,13-10-08,07-11-08,13-10-08,NA,11-11-08,30-11-08,M,F
2008,S,-7,KP,CA1083,NA,CA1084,NA,NA,M,yes,F,no,NA,NA,MX.OX|LX.LX,2008-S--7,2008,2008,06-10-08,06-10-08,27-09-08,27-09-08,NA,NA,NA,NA,NA,NA,NA,NA,0,2,27-09-08,08-10-08,08-10-08,NA,NA,27-09-08,08-10-08,27-09-08,08-10-08,27-09-08,8.6,23.4,8.95,NA,NA,NA,NA,NA,NA,NA,NA,23.4,27-09-08,9.422222222,27-09-08,23-08-08,17-09-08,23-08-08,NA,27-09-08,08-10-08,M,NA
2008,S,-9,KP,CA1087,BX.RX|BX.MX,CA1086,NA,NA,M,yes,F,no,NA,NA,MX.OX|LX.OX,2008-S--9,2008,2008,15-10-08,21-12-08,28-09-08,28-09-08,NA,NA,NA,NA,NA,NA,NA,NA,0,3,28-09-08,08-11-08,19-10-08,NA,NA,28-09-08,08-11-08,28-09-08,19-10-08,28-09-08,10.7,25.7,9,NA,NA,NA,NA,NA,NA,NA,NA,25.7,28-09-08,14.53333333,28-09-08,19-08-08,13-09-08,19-08-08,NA,28-09-08,21-12-08,M,NA
2008,S,1,KP,CA1107,CA1104,CA1164,CA1165,CA1166,M,yes,F,yes,NA,NA,MX.OX|YX.WX,2008-S-1,2007,2007,24-09-08,28-10-08,25-09-08,25-09-08,HATCH,1676999,260326,3,3,15-09-08,24-09-08,05-10-08,0,6,06-10-08,07-11-08,NA,NA,NA,06-10-08,07-11-08,10-10-08,11-10-08,05-10-08,7.7,21.6,7.1,05-10-08,7.6,21,8.2,05-10-08,7.3,19.8,6.4,21.6,05-10-08,5.422222222,05-10-08,04-09-08,29-09-08,15-09-08,-10.42222222,24-09-08,07-11-08,M,F
2008,S,11,KP,CA1114,CA1110,CA1192,NA,NA,M,yes,F,yes,NA,NA,MX.OX|GX.WX,2008-S-11,2007,2007,28-09-08,23-10-08,29-09-08,29-09-08,HATCH,1677566,260140,1,3,18-09-08,28-09-08,07-10-08,1,3,16-10-08,21-10-08,NA,NA,NA,08-10-08,21-10-08,08-10-08,16-10-08,08-10-08,7.2,18.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,18.4,08-10-08,-1.688888889,08-10-08,13-09-08,08-10-08,18-09-08,-5,28-09-08,23-10-08,M,F
2008,S,13,KP,CA1178,CA2628,NA,NA,NA,M,yes,F,yes,NA,NA,MX.RX|LX.YX,2008-S-13,2008,2008,23-10-08,04-11-08,07-10-08,15-10-08,UNKNOWN,1677576,260179,NA,2,02-10-08,04-10-08,21-10-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02-10-08,NA,07-10-08,04-11-08,M,F
2008,S,15,KP,CA2603,CA2613,CA2646,CA2647,NA,M,yes,F,yes,NA,NA,MX.RX|RX.RX,2008-S-15,2008,2008,NA,NA,11-10-08,11-10-08,HATCH,1675568,261769,3,3,01-10-08,11-10-08,23-10-08,0,1,01-11-08,01-11-08,NA,NA,NA,01-11-08,01-11-08,NA,01-11-08,21-10-08,6.8,20.3,7.7,22-10-08,6.7,20,7.4,NA,NA,NA,NA,20.3,21-10-08,2.533333333,21-10-08,23-09-08,18-10-08,01-10-08,-7.533333333,11-10-08,01-11-08,M,F
2008,S,16,KP,CA2617,CA2612,CA2618,CA2620,NA,M,yes,F,yes,NA,NA,MX.RX|WX.RX,2008-S-16,2008,2008,17-10-08,27-10-08,14-10-08,14-10-08,HATCH,1675775,261237,3,3,19-09-08,13-10-08,16-10-08,0,3,18-10-08,30-10-08,NA,NA,NA,18-10-08,30-10-08,18-10-08,27-10-08,14-10-08,6.1,17.5,6.1,14-10-08,6.3,17.7,6.1,NA,NA,NA,NA,17.7,14-10-08,-3.244444444,14-10-08,19-09-08,14-10-08,19-09-08,0,14-10-08,30-10-08,NA,NA
2008,S,18,KP,CA2651,CA2645,CA2659,CA2660,NA,M,yes,F,yes,NA,NA,MX.RX|WX.BX,2008-S-18,2008,2008,NA,NA,24-10-08,24-10-08,HATCH,1678078,260195,3,3,14-10-08,21-10-08,08-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,06-11-08,7,14.7,8,07-11-08,7.4,20.8,7.8,NA,NA,NA,NA,20.8,07-11-08,3.644444444,07-11-08,09-10-08,03-11-08,14-10-08,-4.644444444,24-10-08,24-10-08,M,F
2008,S,19,KP,CA1037,CA2652,NA,NA,NA,M,yes,F,yes,NA,NA,BX.MX|GX.WX,2008-S-19,2007,2007,29-09-08,30-11-08,27-10-08,27-10-08,DESTROYED,1675462,261506,0,3,16-10-08,21-10-08,07-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-08,NA,29-09-08,30-11-08,M,F
2008,S,2,KP,CA1047,CA1097,CA2609,NA,NA,M,yes,F,yes,NA,NA,BX.MX|YX.RX,2008-S-2,2007,2007,24-09-08,10-10-08,12-10-08,12-10-08,NA,1676866,260378,NA,2,17-09-08,24-09-08,NA,2,5,19-10-08,05-11-08,07-11-08,NA,NA,19-10-08,07-11-08,07-11-08,NA,12-10-08,7.2,20.4,5,NA,NA,NA,NA,NA,NA,NA,NA,20.4,12-10-08,2.755555556,12-10-08,14-09-08,09-10-08,17-09-08,-2.755555556,24-09-08,05-11-08,M,F
2008,S,20,KP,CA2656,CA1139,NA,NA,NA,M,yes,F,yes,NA,NA,MX.OX|RX.GX,2008-S-20,2008,2008,04-11-08,13-11-08,29-10-08,29-10-08,HATCH,1676480,260506,3,3,21-10-08,23-10-08,17-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-10-08,NA,29-10-08,13-11-08,M,F
2008,S,21,KP,CA2649,CA2650,CA2674,CA2675,CA2676,M,yes,F,yes,NA,NA,MX.RX|YX.WX,2008-S-21,2008,2008,NA,NA,23-10-08,23-10-08,HATCH,1675620,261903,3,3,15-10-08,23-10-08,13-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-11-08,7,20.3,7.6,13-11-08,6.9,19.7,6.7,13-11-08,7,20.4,7.3,20.4,13-11-08,2.755555556,13-11-08,16-10-08,10-11-08,15-10-08,1.244444444,23-10-08,23-10-08,M,F
2008,S,22,KP,CA2665,CA2664,CA2663,CA2677,NA,M,yes,F,yes,NA,NA,WX.MX|GX.GX,2008-S-22,2008,2008,NA,NA,11-11-08,11-11-08,HATCH,NA,NA,2,NA,18-10-08,11-11-08,16-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-11-08,7.7,19.6,8.6,16-11-08,8.7,20.3,5.1,NA,NA,NA,NA,20.3,16-11-08,2.533333333,16-11-08,19-10-08,13-11-08,18-10-08,1.466666667,11-11-08,11-11-08,M,F
2008,S,23,KP,CA2672,CA2671,CA2673,NA,NA,M,yes,F,yes,NA,NA,WX.MX|GX.RX,2008-S-23,2008,2008,NA,NA,11-11-08,11-11-08,HATCH,1672883,266234,1,NA,20-10-08,13-11-08,13-11-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-11-08,7.3,21,6.1,NA,NA,NA,NA,NA,NA,NA,NA,21,11-11-08,4.088888889,11-11-08,12-10-08,06-11-08,20-10-08,-7.088888889,11-11-08,11-11-08,M,F
2008,S,8,KP,CA1147,CA1080,CA2602,CA2639,NA,M,yes,F,yes,NA,NA,MX.RX|GX.WX,2008-S-8,2008,2008,07-11-08,07-11-08,02-10-08,02-10-08,HATCH,1675979,260750,2,3,17-09-08,26-09-08,06-10-08,0,4,19-10-08,06-11-08,NA,NA,NA,19-10-08,06-11-08,06-11-08,NA,11-10-08,8.8,21.6,6.3,20-10-08,12.3,27.3,11,NA,NA,NA,NA,27.3,20-10-08,18.08888889,20-10-08,06-09-08,01-10-08,17-09-08,-10.08888889,02-10-08,07-11-08,M,F
2009,C,1,KP,CA1667,NA,NA,NA,NA,M,yes,F,no,NA,NA,YX.MX|GX.GX,2009-C-1,2009,2009,NA,NA,17-10-09,17-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-10-09,17-10-09,M,NA
2009,C,2,KP,CA1665,CA1666,NA,NA,NA,M,yes,F,yes,NA,NA,YX.MX|BX.BX,2009-C-2,2009,2009,NA,NA,17-10-09,17-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-10-09,17-10-09,M,F
2009,C,3,KP,CA1668,CA1669,NA,NA,NA,M,yes,F,yes,NA,NA,YX.MX|LX.LX,2009-C-3,2009,2009,NA,NA,17-10-09,17-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-10-09,17-10-09,M,F
2009,S,-1,KP,CA2698,NA,CA2699,CA2700,CA2701,M,yes,F,no,NA,NA,MX.OX|RX.LX,2009-S--1,2009,2009,NA,NA,06-10-09,06-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,1,06-10-09,06-10-09,NA,NA,NA,06-10-09,06-10-09,06-10-09,NA,06-10-09,5.9,19.5,6,06-10-09,6.9,18.9,6,06-10-09,6,19.6,5.2,19.6,06-10-09,0.977777778,06-10-09,10-09-09,05-10-09,10-09-09,NA,06-10-09,06-10-09,M,NA
2009,S,-11,KP,CA1087,CA1181,CA3010,NA,NA,M,yes,F,yes,NA,NA,MX.OX|LX.OX,2009-S--11,2008,2008,NA,NA,31-10-09,31-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,2,01-11-09,14-11-09,NA,NA,NA,01-11-09,14-11-09,14-11-09,NA,31-10-09,9.8,23,7.4,NA,NA,NA,NA,NA,NA,NA,NA,23,31-10-09,8.533333333,31-10-09,27-09-09,22-10-09,27-09-09,NA,31-10-09,14-11-09,M,F
2009,S,-13,KP,CA3026,NA,CA3027,CA3028,NA,M,yes,F,no,NA,NA,MX.BX|GX.BX,2009-S--13,2009,2009,NA,NA,05-11-09,05-11-09,NA,NA,NA,NA,NA,NA,NA,NA,1,3,09-11-09,18-11-09,NA,NA,NA,07-11-09,18-11-09,18-11-09,NA,05-11-09,12.1,26.2,13,05-11-09,11.1,25.1,11,NA,NA,NA,NA,26.2,05-11-09,15.64444444,05-11-09,25-09-09,20-10-09,25-09-09,NA,05-11-09,18-11-09,M,NA
2009,S,-14,KP,CA3034,NA,CA3035,NA,NA,M,yes,F,no,NA,NA,MX.BX|GX.LX,2009-S--14,2009,2009,NA,NA,07-11-09,07-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-11-09,9,22.9,7,NA,NA,NA,NA,NA,NA,NA,NA,22.9,07-11-09,8.311111111,07-11-09,04-10-09,29-10-09,04-10-09,NA,07-11-09,07-11-09,M,NA
2009,S,-2,KP,CA1142,CA2705,CA2706,CA2707,NA,M,yes,F,yes,NA,NA,MX.OX|LX.YX,2009-S--2,2008,2008,NA,NA,11-10-09,11-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,4,11-10-09,03-11-09,NA,NA,NA,11-10-09,03-11-09,03-11-09,NA,11-10-09,6.5,19.7,6.6,11-10-09,7.8,21.9,6.2,NA,NA,NA,NA,21.9,11-10-09,6.088888889,11-10-09,09-09-09,04-10-09,09-09-09,NA,11-10-09,03-11-09,M,F
2009,S,-7,KP,CA1675,CA1604,CA2724,CA2725,CA2726,M,yes,F,yes,NA,NA,MX.BX|BX.LX,2009-S--7,2009,2009,NA,NA,20-10-09,20-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20-10-09,20-10-09,NA,NA,NA,20-10-09,20-10-09,20-10-09,NA,20-10-09,8.6,23.2,11,20-10-09,7.8,22.3,10,20-10-09,6.5,20,8,23.2,20-10-09,8.977777778,20-10-09,16-09-09,11-10-09,16-09-09,NA,20-10-09,20-10-09,M,F
2009,S,-8,KP,CA1119,CA1063,CA1686,NA,NA,M,yes,F,yes,NA,NA,MX.OX|GX.LX,2009-S--8,2007,2007,NA,NA,22-10-09,22-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,3,22-10-09,16-11-09,NA,NA,NA,22-10-09,16-11-09,16-11-09,NA,22-10-09,9.2,22.5,10,NA,NA,NA,NA,NA,NA,NA,NA,22.5,22-10-09,7.422222222,22-10-09,19-09-09,14-10-09,19-09-09,NA,22-10-09,16-11-09,M,F
2009,S,-9,KP,CA1037,NA,CA2731,NA,NA,M,yes,F,no,NA,NA,BX.MX|GX.WX,2009-S--9,2007,2007,NA,NA,07-10-09,24-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24-10-09,11.4,28.1,17,NA,NA,NA,NA,NA,NA,NA,NA,28.1,24-10-09,19.86666667,24-10-09,09-09-09,04-10-09,09-09-09,NA,07-10-09,24-10-09,M,NA
2009,S,10,KP,CA1638,CA1629,CA2718,NA,NA,M,yes,F,yes,NA,NA,BX.MX|YX.GX,2009-S-10,2009,2009,NA,NA,06-10-09,06-10-09,HATCH,1676002,260725,1,2,23-09-09,26-09-09,17-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-10-09,5.2,21,6.8,NA,NA,NA,NA,NA,NA,NA,NA,21,17-10-09,4.088888889,17-10-09,17-09-09,12-10-09,23-09-09,-5.088888889,06-10-09,06-10-09,M,F
2009,S,101,KP,CA1619,CA1620,CA1648,CA1650,NA,M,yes,F,yes,NA,NA,BX.MX|RX.BX,2009-S-101,2009,2009,NA,NA,24-09-09,24-09-09,HATCH,1677608,260142,2,2,NA,14-09-09,11-10-09,6,7,15-10-09,15-10-09,18-10-09,15-10-09,18-10-09,15-10-09,13-11-09,13-11-09,NA,10-10-09,7,19,7.9,11-10-09,7.3,19.3,8.3,NA,NA,NA,NA,19.3,11-10-09,0.311111111,11-10-09,15-09-09,10-10-09,15-09-09,NA,24-09-09,15-10-09,M,F
2009,S,106,KP,CA1626,CA2692,NA,NA,NA,M,yes,F,yes,NA,NA,BX.MX|OX.LX,2009-S-106,2009,2009,NA,NA,01-10-09,01-10-09,DISAPPEARED,1676220,260648,0,2,22-09-09,26-09-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-09-09,NA,01-10-09,01-10-09,M,F
2009,S,107,KP,CA1639,CA2629,CA1653,CA2708,NA,M,yes,F,yes,NA,NA,BX.MX|RX.OX,2009-S-107,2009,2009,NA,NA,06-10-09,16-11-09,HATCH,1676315,260513,2,2,21-09-09,26-09-09,15-10-09,0,1,15-10-09,15-10-09,NA,NA,NA,15-10-09,15-10-09,15-10-09,NA,13-10-09,7.2,18.3,8.8,15-10-09,5.9,20.4,5.7,NA,NA,NA,NA,20.4,15-10-09,2.755555556,15-10-09,17-09-09,12-10-09,21-09-09,-3.755555556,06-10-09,16-11-09,M,F
2009,S,108,KP,CA1152,CA2691,CA1679,NA,NA,M,yes,F,yes,NA,NA,MX.RX|OX.BX,2009-S-108,2008,2008,NA,NA,04-10-09,04-10-09,HATCH,1675966,260743,1,3,26-09-09,27-09-09,20-10-09,0,1,03-11-09,03-11-09,NA,NA,NA,03-11-09,03-11-09,03-11-09,NA,20-10-09,7.5,19.6,9,NA,NA,NA,NA,NA,NA,NA,NA,19.6,20-10-09,0.977777778,20-10-09,24-09-09,19-10-09,26-09-09,-1.977777778,04-10-09,03-11-09,M,F
2009,S,109,KP,CA1633,CA1153,CA1694,CA2730,CA3002,M,yes,F,yes,NA,NA,BX.MX|WX.GX,2009-S-109,2009,2009,NA,NA,04-10-09,08-10-09,HATCH,1676197,260537,3,3,29-09-09,27-09-09,25-10-09,0,2,29-10-09,14-11-09,NA,NA,NA,29-10-09,14-11-09,14-11-09,NA,23-10-09,7.3,20.8,6.8,24-10-09,6.7,19.4,7.5,25-10-09,6.8,19,7,20.8,23-10-09,3.644444444,23-10-09,24-09-09,19-10-09,29-09-09,-4.644444444,04-10-09,14-11-09,M,F
2009,S,11,KP,CA1047,CA1097,CA3001,NA,NA,M,yes,F,yes,NA,NA,BX.MX|YX.RX,2009-S-11,2007,2007,NA,NA,13-10-09,13-10-09,HATCH,1676886,260360,1,3,02-10-09,28-09-09,25-10-09,0,1,16-11-09,16-11-09,NA,NA,NA,16-11-09,16-11-09,16-11-09,NA,25-10-09,7.3,19.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,19.7,25-10-09,1.2,25-10-09,28-09-09,23-10-09,02-10-09,-3.2,13-10-09,16-11-09,M,F
2009,S,110,KP,CA1059,CA1058,CA1671,CA2721,CA1676,M,yes,F,yes,NA,NA,MX.RX|BX.RX,2009-S-110,2007,2007,NA,NA,01-10-09,01-10-09,HATCH,1676225,260513,3,3,26-09-09,27-09-09,20-10-09,1,2,26-10-09,26-10-09,16-11-09,NA,NA,26-10-09,16-11-09,16-11-09,NA,19-10-09,7.5,19.2,7.1,19-10-09,6,19.7,6.8,20-10-09,7.6,18.5,8.5,19.7,19-10-09,1.2,19-10-09,22-09-09,17-10-09,26-09-09,-3.2,01-10-09,26-10-09,M,F
2009,S,111,KP,CA1630,CA1636,CA1699,CA2728,NA,M,yes,F,yes,NA,NA,BX.MX|BX.RX,2009-S-111,2009,2009,24-10-09,24-10-09,04-10-09,04-10-09,HATCH,1676594,260487,2,2,26-09-09,28-09-09,NA,0,1,26-10-09,26-10-09,NA,NA,NA,26-10-09,26-10-09,26-10-09,NA,24-10-09,6.4,18.6,6.4,24-10-09,7,19.2,7.3,NA,NA,NA,NA,19.2,24-10-09,0.088888889,24-10-09,28-09-09,23-10-09,26-09-09,2.911111111,04-10-09,26-10-09,M,F
2009,S,114,KP,CA2702,CA1637,CA1684,CA1689,NA,M,yes,F,yes,NA,NA,MX.OX|RX.WX,2009-S-114,2009,2009,NA,NA,07-10-09,07-10-09,HATCH,1676844,261305,3,2,28-09-09,29-09-09,23-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-09,7,18,6.2,23-10-09,7.1,19.8,6.5,NA,NA,NA,NA,19.8,23-10-09,1.422222222,23-10-09,26-09-09,21-10-09,28-09-09,-1.422222222,07-10-09,07-10-09,M,F
2009,S,115,KP,CA2695,NA,NA,NA,NA,M,yes,F,no,NA,NA,MX.OX|OX.LX,2009-S-115,2009,2009,NA,NA,04-10-09,07-10-09,DISAPPEARED,1676974,261273,0,3,27-09-09,29-09-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-09-09,NA,04-10-09,07-10-09,M,NA
2009,S,116,KP,CA1147,CA1080,CA1691,NA,NA,M,yes,F,yes,NA,NA,MX.RX|GX.WX,2009-S-116,2008,2008,NA,NA,12-10-09,12-10-09,HATCH,1675996,260776,1,3,28-09-09,29-09-09,23-10-09,0,1,01-11-09,01-11-09,NA,NA,NA,01-11-09,01-11-09,01-11-09,NA,23-10-09,6.7,19.3,6,NA,NA,NA,NA,NA,NA,NA,NA,19.3,23-10-09,0.311111111,23-10-09,27-09-09,22-10-09,28-09-09,-0.311111111,12-10-09,01-11-09,M,F
2009,S,117,KP,CA1107,CA1104,NA,NA,NA,M,no,F,no,"Not in captures, info of colour rings in Tamas's file",NA,MX.OX|YX.WX,2009-S-117,2007,2007,NA,NA,NA,NA,DISAPPEARED,1677448,260764,0,3,29-09-09,30-09-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29-09-09,NA,NA,NA,M,F
2009,S,119,KP,CA2666,CA2667,CA1685,CA1695,NA,M,yes,F,yes,NA,NA,MX.OX|WX.GX,2009-S-119,2008,2008,NA,NA,10-10-09,10-10-09,HATCH,1675485,261504,3,3,29-09-09,02-10-09,23-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-09,7,18.7,6.2,23-10-09,7,19.5,6.2,NA,NA,NA,NA,19.5,23-10-09,0.755555556,23-10-09,27-09-09,22-10-09,29-09-09,-1.755555556,10-10-09,10-10-09,M,F
2009,S,12,KP,CA1635,CA1136,CA1658,NA,NA,M,yes,F,yes,NA,NA,BX.MX|OX.YX,2009-S-12,2009,2009,NA,NA,05-10-09,05-10-09,HATCH,1676403,260522,1,2,23-09-09,29-09-09,16-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-09,7.5,20.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,20.8,16-10-09,3.644444444,16-10-09,17-09-09,12-10-09,23-09-09,-5.644444444,05-10-09,05-10-09,M,M
2009,S,120,KP,CA2697,CA2696,NA,NA,NA,M,yes,F,yes,NA,NA,MX.OX|BX.YX,2009-S-120,2009,2009,NA,NA,04-10-09,04-10-09,HATCH,1677908,260915,1,3,27-09-09,04-10-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-09-09,NA,04-10-09,04-10-09,M,F
2009,S,121,KP,CA2694,CA2703,NA,NA,NA,M,yes,F,yes,NA,NA,MX.OX|OX.YX,2009-S-121,2009,2009,NA,NA,04-10-09,04-10-09,HATCH,1676743,261467,UNKNOWN,3,30-09-09,04-10-09,NA,0,1,19-11-09,19-11-09,NA,NA,NA,19-11-09,19-11-09,19-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-09-09,NA,04-10-09,19-11-09,M,F
2009,S,122,KP,CA1037,CA2652,NA,NA,NA,M,yes,F,yes,NA,NA,BX.MX|GX.WX,2009-S-122,2007,2007,NA,NA,07-10-09,24-10-09,HATCH,1675536,261550,1,2,27-09-09,04-10-09,NA,0,1,27-10-09,27-10-09,NA,NA,NA,27-10-09,27-10-09,27-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-09-09,NA,07-10-09,27-10-09,M,F
2009,S,123,KP,CA1654,CA1655,CA3014,CA3017,NA,M,yes,F,yes,NA,NA,BX.MX|RX.RX,2009-S-123,2009,2009,NA,NA,15-10-09,15-10-09,HATCH,NA,NA,2,NA,07-10-09,NA,05-11-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31-10-09,7,20.9,6.9,04-11-09,7.2,20,7.2,NA,NA,NA,NA,20.9,31-10-09,3.866666667,31-10-09,02-10-09,27-10-09,07-10-09,-4.866666667,15-10-09,15-10-09,M,F
2009,S,128,KP,CA1159,NA,NA,NA,NA,M,yes,F,no,NA,NA,MX.RX|GX.OX,2009-S-128,2008,2008,NA,NA,19-10-09,19-10-09,NA,1675720,261708,NA,3,30-09-09,07-10-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-09-09,NA,19-10-09,19-10-09,M,NA
2009,S,129,KP,CA1121,NA,CA1640,CA1641,CA1642,M,yes,F,no,NA,NA,MX.LX|GX.RX,2009-S-129,2012,2007,NA,NA,08-10-09,08-10-09,HATCH,1675775,261595,3,3,14-09-09,07-10-09,08-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-10-09,7,19.9,6.5,08-10-09,6.8,18.7,6.5,08-10-09,7,19.9,NA,19.9,08-10-09,1.644444444,08-10-09,11-09-09,06-10-09,14-09-09,-2.644444444,08-10-09,08-10-09,M,NA
2009,S,13,KP,CA1069,CA1644,CA3003,NA,NA,M,yes,F,yes,NA,NA,MX.OX|BX.OX,2009-S-13,2008,2008,NA,NA,08-10-09,08-10-09,HATCH,1676139,260784,1,3,25-09-09,29-09-09,26-10-09,0,2,14-11-09,16-11-09,NA,NA,NA,14-11-09,16-11-09,16-11-09,NA,26-10-09,7.1,20,5.9,NA,NA,NA,NA,NA,NA,NA,NA,20,26-10-09,1.866666667,26-10-09,29-09-09,24-10-09,25-09-09,4.133333333,08-10-09,16-11-09,M,F
2009,S,15,KP,CA1631,CA1067,CA1677,CA1678,CA1680,M,yes,F,yes,NA,NA,BX.MX|WX.YX,2009-S-15,2009,2009,NA,NA,04-10-09,04-10-09,HATCH,1676072,260711,3,3,25-09-09,01-10-09,20-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-10-09,7.6,19.9,8.2,20-10-09,6.8,18.6,8.6,20-10-09,7.9,22.3,7.3,22.3,20-10-09,6.977777778,20-10-09,18-09-09,13-10-09,25-09-09,-6.977777778,04-10-09,04-10-09,M,F
2009,S,16,KP,CA1628,CA1634,CA1662,CA1663,NA,M,yes,F,yes,NA,NA,BX.MX|GX.RX,2009-S-16,2009,2009,NA,NA,04-10-09,04-10-09,HATCH,1675830,261017,2,2,29-09-09,03-10-09,16-10-09,0,2,16-10-09,18-10-09,NA,NA,NA,16-10-09,18-10-09,18-10-09,NA,16-10-09,7.3,20.6,7,16-10-09,7.2,21,7.6,NA,NA,NA,NA,21,16-10-09,4.088888889,16-10-09,16-09-09,11-10-09,29-09-09,-12.08888889,04-10-09,18-10-09,M,F
